utid,pid,experiment,difficulty,scenario,model_name,ground_truth,posterior_map,posterior_judgement,prior_judgement,prior_entropy,posterior_entropy_unsmoothed,posterior_entropy,model_specs
2-5f6875b05e3bc74d0dee825e-pos_chain_3-generic_0,5f6875b05e3bc74d0dee825e,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[0. 0. 0. 1. 0. 0.],,13.93156857,1.28E-20,12.98618367,
2-5f6a7d0d9d705213a0db27e2-crime_3-congruent,5f6a7d0d9d705213a0db27e2,experiment_2,congruent,crime,LC_discrete_&_1,[-1.  -0.5  1.  -1.  -0.5  0.5],[-1.  -0.5  1.  -1.  -0.5  1. ],[ 1.  -1.   1.  -1.  -0.5  1. ],[-1.  -0.5  1.  -1.  -0.5  1. ],13.93156857,,12.99480884,
2-5f6a7d0d9d705213a0db27e2-estate_3-incongruent,5f6a7d0d9d705213a0db27e2,experiment_2,incongruent,estate,LC_discrete_&_1,[ 0.  -0.5  1.   1.   1.   1. ],[0.5 0.  1.  0.5 1.  1. ],[-1. -1.  1.  1.  1.  1.],[ 1.   1.   1.   1.  -0.5  1. ],13.93156857,2.11E-44,12.98618367,
2-5f6a7d0d9d705213a0db27e2-finance_3-implausible,5f6a7d0d9d705213a0db27e2,experiment_2,implausible,finance,LC_discrete_&_1,[ 0.5  0.5  0.5  1.  -1.  -1. ],[ 0.5  0.5  0.5  1.  -1.  -1. ],[-0.5  0.5  1.   1.  -1.  -1. ],[-1. -1.  0. -1.  1.  1.],13.93156857,0.003197573,12.98628667,
2-5f6a7d0d9d705213a0db27e2-pos_chain_3-generic_0,5f6a7d0d9d705213a0db27e2,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[ 0.   1.   0.   1.   0.  -0.5],,13.93156857,2.15E-30,12.98618367,
2-5f75cc1fb0741626d6634281-confound_1-generic_0,5f75cc1fb0741626d6634281,experiment_2,generic_0,neg_confound,LC_discrete_&_1,[-1.   0.5  0.  -1.   0.   0. ],[-1.  1.  0. -1.  0.  0.],[-1.   0.5  0.  -1.   0.   0. ],,13.93156857,1.25E-81,12.98618367,
2-5f75cc1fb0741626d6634281-crime_3-congruent,5f75cc1fb0741626d6634281,experiment_2,congruent,crime,LC_discrete_&_1,[-1.   0.   1.  -1.   0.   0.5],[-1.  0.  1. -1.  0.  1.],[-1.   0.5  0.5 -0.5  0.5  0.5],[-1.  0.  1. -1.  0.  0.],13.93156857,3.34E-11,12.98618367,
2-5f75cc1fb0741626d6634281-estate_3-incongruent,5f75cc1fb0741626d6634281,experiment_2,incongruent,estate,LC_discrete_&_1,[ 0.   0.5 -0.5  0.  -0.5  0.5],[ 0.   0.5 -0.5  0.  -0.5  0.5],[ 0.5  0.5 -0.5 -0.5 -0.5  0.5],[-0.5  0.5  1.   0.  -0.5 -0.5],13.93156857,4.97E-06,12.98618376,
2-5f75cc1fb0741626d6634281-finance_3-implausible,5f75cc1fb0741626d6634281,experiment_2,implausible,finance,LC_discrete_&_1,[-1.  -1.  -1.  -1.   0.5 -0.5],[-1.  -0.5 -1.  -0.5  1.  -0.5],[ 0.5  0.5  0.5 -0.5 -0.5 -0.5],[ 0.   0.5  0.   0.  -1.   0.5],13.93156857,1.76E-51,12.98618367,
2-5f7728b294840b203855824d-confound_2-generic_0,5f7728b294840b203855824d,experiment_2,generic_0,pos_confound,LC_discrete_&_1,[1.  0.5 0.  1.  0.  0. ],[1. 1. 0. 1. 0. 0.],[-0.5  0.   0.5 -0.5  0.   0. ],,13.93156857,1.42E-28,12.98618367,
2-5f7728b294840b203855824d-crime_2-incongruent,5f7728b294840b203855824d,experiment_2,incongruent,crime,LC_discrete_&_1,[-1.  -1.   1.  -0.5 -0.5 -1. ],[ 0. -1.  1. -1. -1.  0.],[ 0.  -0.5 -0.5  0.5  0.   0. ],[-1.   0.5  1.  -0.5  0.   0. ],13.93156857,1.39E-97,12.98618367,
2-5f7728b294840b203855824d-estate_2-congruent,5f7728b294840b203855824d,experiment_2,congruent,estate,LC_discrete_&_1,[-0.5  0.5  1.   0.   1.   0.5],[-0.5  0.5  1.   0.   1.   0. ],[-0.5  1.   1.   0.5  1.   0. ],[-0.5  0.5  1.   0.   1.   0. ],13.93156857,2.41E-12,12.98618367,
2-5f7728b294840b203855824d-finance_2-implausible,5f7728b294840b203855824d,experiment_2,implausible,finance,LC_discrete_&_1,[ 1  0 -1 -1  1 -1],[ 0.5  0.  -1.  -1.   1.   0. ],[ 0.   0.5 -0.5  0.  -0.5  0.5],[ 0.  -0.5  0.   0.5  0.   0.5],13.93156857,5.99E-117,12.98618367,
2-5f91ad02439b5e04b51d69a0-crime_3-congruent,5f91ad02439b5e04b51d69a0,experiment_2,congruent,crime,LC_discrete_&_1,[ 0.5  0.   0.5 -1.  -0.5 -0.5],[ 0.5 -0.5  1.  -1.  -0.5 -0.5],[ 0.5 -0.5  0.5 -0.5 -0.5 -0.5],[ 0.5  0.5  0.5 -1.  -0.5 -0.5],13.93156857,,12.99196724,
2-5f91ad02439b5e04b51d69a0-estate_3-incongruent,5f91ad02439b5e04b51d69a0,experiment_2,incongruent,estate,LC_discrete_&_1,[-0.5  1.   0.  -0.5  0.5  0. ],[-0.5  1.   0.  -0.5  0.5 -0.5],[-0.5  1.   0.5  1.   0.5 -0.5],[-0.5  0.   1.   0.5  0.5  0. ],13.93156857,6.48E-26,12.98618367,
2-5f91ad02439b5e04b51d69a0-finance_3-implausible,5f91ad02439b5e04b51d69a0,experiment_2,implausible,finance,LC_discrete_&_1,[ 1.  -1.  -1.  -0.5  1.   0. ],[ 1.  -1.  -1.  -0.5  1.   0. ],[ 0.5  0.5  0.5 -0.5  0.5  0.5],[-0.5  1.   0.5  0.5 -1.  -1. ],13.93156857,5.06E-11,12.98618367,
2-5f91ad02439b5e04b51d69a0-pos_chain_1-generic_0,5f91ad02439b5e04b51d69a0,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],[0.5 0.5 0.  0.5 0.  0. ],,13.93156857,3.40E-58,12.98618367,
2-5f958e181381b5079be5d02f-crime_1-implausible,5f958e181381b5079be5d02f,experiment_2,implausible,crime,LC_discrete_&_1,[ 1.  -0.5 -1.   0.5 -0.5  1. ],[ 0.5 -0.5 -1.   1.  -0.5  0. ],[ 0.5  0.  -0.5  0.5 -0.5 -0.5],[-0.5  0.   0.5 -0.5  0.  -0.5],13.93156857,1.13E-11,12.98618367,
2-5f958e181381b5079be5d02f-estate_1-congruent,5f958e181381b5079be5d02f,experiment_2,congruent,estate,LC_discrete_&_1,[ 0.5 -0.5  1.   0.   0.   0.5],[ 0.5 -0.5  1.  -0.5  0.   0. ],[ 0.5 -1.   0.5  0.   0.   1. ],[ 0.5 -0.5  1.   0.   0.   0. ],13.93156857,1.01E-23,12.98618367,
2-5f958e181381b5079be5d02f-finance_1-incongruent,5f958e181381b5079be5d02f,experiment_2,incongruent,finance,LC_discrete_&_1,[ 0.   0.5  0.   0.5 -1.   1. ],[-0.5  0.5  0.   0.5 -1.   1. ],[ 0.5  0.5 -1.   0.5 -0.5  1. ],[ 0.   0.5  0.   0.  -0.5 -0.5],13.93156857,1.83E-05,12.98618403,
2-5f958e181381b5079be5d02f-pos_chain_2-generic_0,5f958e181381b5079be5d02f,experiment_2,generic_0,neg_chain,LC_discrete_&_1,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],[-0.5  0.   0.  -1.   0.  -0.5],,13.93156857,8.43E-22,12.98618367,
2-5f9a893d999ea71a0c6c4851-confound_1-generic_0,5f9a893d999ea71a0c6c4851,experiment_2,generic_0,neg_confound,LC_discrete_&_1,[-1.   0.5  0.  -1.   0.   0. ],[-1.   0.5  0.  -1.   0.  -0.5],[ 0.   0.5  0.  -0.5  0.   0. ],,13.93156857,5.23E-16,12.98618367,
2-5f9a893d999ea71a0c6c4851-crime_4-implausible,5f9a893d999ea71a0c6c4851,experiment_2,implausible,crime,LC_discrete_&_1,[ 0.5 -1.  -1.   1.   0.5 -1. ],[ 1.  -1.  -1.   1.   0.5 -1. ],[-0.5  0.5 -0.5  0.5  0.5  0.5],[-0.5  0.5  0.5 -0.5 -0.5  0.5],13.93156857,2.44E-47,12.98618367,
2-5f9a893d999ea71a0c6c4851-estate_4-incongruent,5f9a893d999ea71a0c6c4851,experiment_2,incongruent,estate,LC_discrete_&_1,[-0.5  1.   1.   0.5  0.  -0.5],[-0.5  1.   1.   1.   0.  -0.5],[-1.   1.   1.   0.5 -1.   0.5],[ 0.5 -0.5  1.   0.5  0.5 -0.5],13.93156857,3.05E-10,12.98618367,
2-5f9a893d999ea71a0c6c4851-finance_4-congruent,5f9a893d999ea71a0c6c4851,experiment_2,congruent,finance,LC_discrete_&_1,[-0.5  0.5  0.   0.5 -0.5  0. ],[-0.5  0.5  0.   0.5 -0.5  0. ],[-0.5  1.   0.5  1.   1.  -0.5],[-0.5  0.5  0.   0.5 -0.5 -0.5],13.93156857,2.42E-11,12.98618367,
2-5fa01b6003aed3026366571c-crime_1-implausible,5fa01b6003aed3026366571c,experiment_2,implausible,crime,LC_discrete_&_1,[-1.   0.5 -1.   0.5  1.   1. ],[-0.5  0.5 -1.   0.   1.   0. ],[-0.5  1.  -0.5  0.   0.5  0.5],[ 1.   1.   1.  -1.  -0.5 -1. ],13.93156857,0.148333381,12.99524136,
2-5fa01b6003aed3026366571c-estate_1-congruent,5fa01b6003aed3026366571c,experiment_2,congruent,estate,LC_discrete_&_1,[-0.5 -0.5  1.  -0.5  0.5  1. ],[-0.5 -0.5  1.  -0.5  1.   1. ],[-1.  -0.5  1.  -1.   1.   1. ],[-0.5 -0.5  1.  -0.5  1.   1. ],13.93156857,1.69E-22,12.98618367,
2-5fa01b6003aed3026366571c-finance_1-incongruent,5fa01b6003aed3026366571c,experiment_2,incongruent,finance,LC_discrete_&_1,[ 0.   1.  -0.5 -1.   1.  -1. ],[-1.  1. -1. -1.  1. -1.],[ 0. -1. -1. -1.  1. -1.],[-1.  1. -1.  1.  1. -1.],13.93156857,1.74E-141,12.98618367,
2-5fa01b6003aed3026366571c-pos_chain_1-generic_0,5fa01b6003aed3026366571c,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],[-1. -1.  0.  1.  0.  0.],,13.93156857,8.24E-63,12.98618367,
2-5fa91c5d816c5c831297d606-crime_0-congruent,5fa91c5d816c5c831297d606,experiment_2,congruent,crime,LC_discrete_&_1,[-0.5  0.5  0.5 -0.5  0.  -0.5],[-0.5  0.5  0.5 -0.5  0.  -0.5],[ 0.5  0.  -0.5 -0.5  0.5  0. ],[-0.5  0.5  0.5 -0.5  0.   0. ],13.93156857,2.52E-30,12.98618367,
2-5fa91c5d816c5c831297d606-estate_0-implausible,5fa91c5d816c5c831297d606,experiment_2,implausible,estate,LC_discrete_&_1,[-0.5 -1.  -1.   1.  -1.   0.5],[-1. -1. -1.  1. -1.  1.],[ 0.   0.  -0.5  0.5 -0.5  0.5],[ 0.5  0.5  0.5  0.   0.5 -0.5],13.93156857,1.28E-114,12.98618367,
2-5fa91c5d816c5c831297d606-finance_0-incongruent,5fa91c5d816c5c831297d606,experiment_2,incongruent,finance,LC_discrete_&_1,[-0.5  0.   0.   0.   0.5  1. ],[-0.5  0.   0.   0.   0.5  1. ],[ 0.5 -0.5  0.   0.  -0.5  0. ],[-0.5  1.   0.   0.  -0.5  0. ],13.93156857,2.90E-05,12.98618427,
2-5fa91c5d816c5c831297d606-pos_chain_1-generic_0,5fa91c5d816c5c831297d606,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[-0.5 -1.   0.5 -1.   0.5  0.5],,13.93156857,8.49E-22,12.98618367,
2-5fb6ed2116919c000a99249e-crime_1-implausible,5fb6ed2116919c000a99249e,experiment_2,implausible,crime,LC_discrete_&_1,[-0.5 -1.  -0.5  1.   1.   1. ],[-0.5 -1.   0.   1.   0.5  1. ],[-0.5 -0.5 -0.5  1.   0.5  0.5],[ 1.   0.5  1.  -1.   0.  -0.5],13.93156857,7.88E-37,12.98618367,
2-5fb6ed2116919c000a99249e-estate_1-congruent,5fb6ed2116919c000a99249e,experiment_2,congruent,estate,LC_discrete_&_1,[ 0.5 -1.   1.   1.  -0.5 -0.5],[ 0.5 -0.5  1.   0.5 -1.  -1. ],[ 0.5 -0.5  0.5  0.5 -0.5 -0.5],[ 0.5 -1.   1.   0.5 -0.5 -0.5],13.93156857,0.006218027,12.98640135,
2-5fb6ed2116919c000a99249e-finance_1-incongruent,5fb6ed2116919c000a99249e,experiment_2,incongruent,finance,LC_discrete_&_1,[ 0.5  0.5  1.  -1.  -0.5  0. ],[ 0.5  0.   1.  -0.5 -0.5  0. ],[ 0.5  0.5  1.  -1.  -0.5  0. ],[ 0.5  0.5  0.   0.  -0.5 -1. ],13.93156857,3.41E-10,12.98618367,
2-5fb6ed2116919c000a99249e-pos_chain_1-generic_0,5fb6ed2116919c000a99249e,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1.  0.5 0.  1.  0.  0. ],,13.93156857,1.92E-77,12.98618367,
2-5fb91837b8c8756d924f7351-crime_3-congruent,5fb91837b8c8756d924f7351,experiment_2,congruent,crime,LC_discrete_&_1,[-1.  -0.5  1.  -0.5 -0.5 -1. ],[-0.5 -0.5  1.  -0.5 -0.5  0. ],[-1.  -0.5 -1.  -1.  -0.5 -1. ],[-1.  -0.5  1.  -1.  -0.5 -1. ],13.93156857,1.15E-09,12.98618367,
2-5fb91837b8c8756d924f7351-estate_3-incongruent,5fb91837b8c8756d924f7351,experiment_2,incongruent,estate,LC_discrete_&_1,[ 0.5 -0.5 -0.5  0.5  0.   0.5],[ 0.5 -0.5 -0.5  0.5  0.   0.5],[ 0.5 -0.5 -1.   1.  -0.5  0.5],[-1.  -0.5 -0.5  0.5  0.5 -0.5],13.93156857,1.01E-36,12.98618367,
2-5fb91837b8c8756d924f7351-finance_3-implausible,5fb91837b8c8756d924f7351,experiment_2,implausible,finance,LC_discrete_&_1,[ 0.5 -1.  -1.  -1.   0.5  1. ],[ 0.5 -1.  -1.  -1.   0.5  1. ],[ 0.  -1.  -1.  -0.5  0.   1. ],[-0.5  1.   0.   0.  -1.  -1. ],13.93156857,4.19E-16,12.98618367,
2-5fb91837b8c8756d924f7351-pos_chain_3-generic_0,5fb91837b8c8756d924f7351,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1.  1.  0.  1.  0.  0.5],,13.93156857,2.09E-09,12.98618367,
2-5fbeef08fae48b16613fbe94-crime_0-congruent,5fbeef08fae48b16613fbe94,experiment_2,congruent,crime,LC_discrete_&_1,[ 0.   0.5  0.5 -1.   1.   0. ],[ 0.   0.5  0.5 -0.5  1.   0. ],[0.  1.  0.5 0.5 1.  0. ],[ 0.   0.5  0.5 -1.   1.  -0.5],13.93156857,3.34E-27,12.98618367,
2-5fbeef08fae48b16613fbe94-estate_0-implausible,5fbeef08fae48b16613fbe94,experiment_2,implausible,estate,LC_discrete_&_1,[ 0.5 -1.  -1.   1.   0.5 -0.5],[ 0.5 -1.  -1.   1.   0.5 -0.5],[ 0.5 -0.5 -0.5  0.5  0.5 -0.5],[-0.5  1.   0.5 -0.5 -1.   0.5],13.93156857,2.98E-13,12.98618367,
2-5fbeef08fae48b16613fbe94-finance_0-incongruent,5fbeef08fae48b16613fbe94,experiment_2,incongruent,finance,LC_discrete_&_1,[ 0.5  1.   0.   0.5 -0.5  0.5],[ 0.5  1.  -0.5  1.  -0.5  0.5],[ 0.5  0.5  0.  -0.5 -0.5  0.5],[-0.5  1.  -1.   0.5  1.   0.5],13.93156857,9.38E-24,12.98618367,
2-5fbeef08fae48b16613fbe94-pos_chain_3-generic_0,5fbeef08fae48b16613fbe94,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[1. 1. 0. 1. 0. 0.],,13.93156857,6.28E-35,12.98618367,
2-5fc64e35746dd626bb337f76-confound_1-generic_0,5fc64e35746dd626bb337f76,experiment_2,generic_0,neg_confound,LC_discrete_&_1,[-1.   0.5  0.  -1.   0.   0. ],[-1.  1.  0. -1.  0.  0.],[ 1.  -1.   0.   0.5  0.   0. ],,13.93156857,2.19E-37,12.98618367,
2-5fc64e35746dd626bb337f76-crime_5-incongruent,5fc64e35746dd626bb337f76,experiment_2,incongruent,crime,LC_discrete_&_1,[ 0.  -0.5 -1.  -1.  -0.5 -1. ],[-0.5  0.  -1.  -0.5  0.  -1. ],[ 1.  -1.  -0.5 -0.5  0.5 -1. ],[-1.   0.5  1.  -1.  -0.5 -1. ],13.93156857,2.51E-15,12.98618367,
2-5fc64e35746dd626bb337f76-estate_5-implausible,5fc64e35746dd626bb337f76,experiment_2,implausible,estate,LC_discrete_&_1,[-0.5 -1.  -1.  -1.  -0.5  1. ],[-1.  -0.5 -1.  -0.5 -0.5  1. ],[-1.  -0.5  1.  -0.5 -1.   1. ],[1.  0.5 1.  0.  0.5 0. ],13.93156857,,13.07646257,
2-5fc64e35746dd626bb337f76-finance_5-congruent,5fc64e35746dd626bb337f76,experiment_2,congruent,finance,LC_discrete_&_1,[-0.5  1.   0.   0.   1.  -1. ],[-1.  1. -1. -1.  1. -1.],[ 1.  1.  0.  0. -1.  1.],[ 0.  1.  0.  0.  1. -1.],13.93156857,2.1186e-320,12.98618367,
2-5fc7efbee5390f0b42e30f22-crime_1-implausible,5fc7efbee5390f0b42e30f22,experiment_2,implausible,crime,LC_discrete_&_1,[ 0.   1.  -1.   1.   1.   0.5],[ 0.   1.  -0.5  1.   1.   0.5],[ 0.5  1.  -0.5  0.5  0.   0. ],[-0.5  0.   0.5 -1.   0.   0. ],13.93156857,9.29E-19,12.98618367,
2-5fc7efbee5390f0b42e30f22-estate_1-congruent,5fc7efbee5390f0b42e30f22,experiment_2,congruent,estate,LC_discrete_&_1,[ 0.  -1.   0.5  0.5  0.  -0.5],[ 0.5 -1.   0.5  0.5  0.  -0.5],[ 0.5 -1.   0.5  0.5  0.  -0.5],[ 0.5 -1.   0.5  0.5  0.  -0.5],13.93156857,0.230314237,13.00191235,
2-5fc7efbee5390f0b42e30f22-finance_1-incongruent,5fc7efbee5390f0b42e30f22,experiment_2,incongruent,finance,LC_discrete_&_1,[-0.5 -0.5 -1.  -1.  -1.  -0.5],[ 0.  -0.5  0.  -1.  -0.5 -0.5],[ 1.   0.5 -1.  -0.5 -1.  -0.5],[-0.5  1.   0.   0.  -1.  -0.5],13.93156857,0.832836425,13.07306093,
2-5fc7efbee5390f0b42e30f22-pos_chain_3-generic_0,5fc7efbee5390f0b42e30f22,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[0.5 0.  0.  1.  0.5 0. ],,13.93156857,1.47E-14,12.98618367,
2-5fc86c1b2df6ff1ff7a51ea5-confound_2-generic_0,5fc86c1b2df6ff1ff7a51ea5,experiment_2,generic_0,pos_confound,LC_discrete_&_1,[1.  0.5 0.  1.  0.  0. ],[1.  1.  0.  1.  0.  0.5],[0.5 1.  0.  1.  0.  0. ],,13.93156857,2.06E-06,12.98618371,
2-5fc86c1b2df6ff1ff7a51ea5-crime_5-incongruent,5fc86c1b2df6ff1ff7a51ea5,experiment_2,incongruent,crime,LC_discrete_&_1,[-1.  -1.   1.   0.5  0.5  0. ],[-1.  -1.   1.   1.   0.5  0. ],[-0.5 -0.5  1.  -1.   0.5 -0.5],[-1.  0.  1. -1.  0.  0.],13.93156857,,12.99323085,
2-5fc86c1b2df6ff1ff7a51ea5-estate_5-implausible,5fc86c1b2df6ff1ff7a51ea5,experiment_2,implausible,estate,LC_discrete_&_1,[ 1.   1.  -1.  -0.5 -1.  -0.5],[ 1.   1.  -1.  -0.5 -1.   0. ],[ 1.   1.  -0.5 -1.   0.5  1. ],[-0.5 -0.5  1.   0.5  0.   0.5],13.93156857,0.003549972,12.98629947,
2-5fc86c1b2df6ff1ff7a51ea5-finance_5-congruent,5fc86c1b2df6ff1ff7a51ea5,experiment_2,congruent,finance,LC_discrete_&_1,[0.5 0.5 0.  0.  1.  1. ],[1.  0.5 0.5 0.5 1.  1. ],[1.  0.5 0.  0.  0.5 1. ],[0.5 1.  0.  0.  1.  1. ],13.93156857,4.75E-233,12.98618367,
2-5fcb705d9b31048d04ac0a8a-confound_2-generic_0,5fcb705d9b31048d04ac0a8a,experiment_2,generic_0,pos_confound,LC_discrete_&_1,[1.  0.5 0.  1.  0.  0. ],[1.  0.5 0.  1.  0.  0. ],[0.5 0.5 0.  0.5 0.  0. ],,13.93156857,0.026484499,12.98733145,
2-5fcb705d9b31048d04ac0a8a-crime_3-congruent,5fcb705d9b31048d04ac0a8a,experiment_2,congruent,crime,LC_discrete_&_1,[-1.   1.   1.  -0.5  0.   0. ],[-1.   1.   1.  -0.5 -0.5  0. ],[-1.  1.  1.  0.  0.  0.],[-1.  1.  1. -1.  0.  0.],13.93156857,2.87E-23,12.98618367,
2-5fcb705d9b31048d04ac0a8a-estate_3-incongruent,5fcb705d9b31048d04ac0a8a,experiment_2,incongruent,estate,LC_discrete_&_1,[ 1.  -1.  -0.5  1.  -0.5 -1. ],[ 1.  -0.5 -0.5  0.5 -0.5 -1. ],[ 1.  -0.5  0.   0.  -0.5 -1. ],[-0.5 -0.5  1.   1.  -0.5 -1. ],13.93156857,8.51E-05,12.98618559,
2-5fcb705d9b31048d04ac0a8a-finance_3-implausible,5fcb705d9b31048d04ac0a8a,experiment_2,implausible,finance,LC_discrete_&_1,[ 1.  -1.  -1.  -1.  -0.5  1. ],[ 0.5 -1.  -1.  -1.  -0.5  0.5],[ 0.5 -1.  -0.5  0.  -0.5  0.5],[-0.5  1.   0.   0.  -1.  -1. ],13.93156857,3.27E-30,12.98618367,
2-5fd761f02e24f003c7dbc814-confound_1-generic_0,5fd761f02e24f003c7dbc814,experiment_2,generic_0,neg_confound,LC_discrete_&_1,[-1.   0.5  0.  -1.   0.   0. ],[-1.  1.  0. -1.  0.  0.],[-0.5  0.5  0.  -0.5  0.   0. ],,13.93156857,1.04E-105,12.98618367,
2-5fd761f02e24f003c7dbc814-crime_2-incongruent,5fd761f02e24f003c7dbc814,experiment_2,incongruent,crime,LC_discrete_&_1,[-0.5  0.5  1.   1.   0.   0. ],[-0.5  0.5  1.   1.   0.   0. ],[-0.5  0.5  0.5  0.5  0.   0. ],[-0.5  0.5  1.  -1.  -0.5 -0.5],13.93156857,1.52E-09,12.98618367,
2-5fd761f02e24f003c7dbc814-estate_2-congruent,5fd761f02e24f003c7dbc814,experiment_2,congruent,estate,LC_discrete_&_1,[-0.5 -0.5  0.5  0.5 -0.5 -0.5],[-0.5 -0.5  0.5  0.5 -0.5 -0.5],[-0.5 -0.5  0.5  0.5 -0.5 -0.5],[-0.5 -0.5  1.   0.5 -0.5 -0.5],13.93156857,2.47E-40,12.98618367,
2-5fd761f02e24f003c7dbc814-finance_2-implausible,5fd761f02e24f003c7dbc814,experiment_2,implausible,finance,LC_discrete_&_1,[ 0.5 -1.   0.  -1.   1.   1. ],[ 0.5 -1.   0.  -1.   1.   1. ],[ 0.5 -1.  -0.5 -1.  -0.5 -0.5],[-0.5  0.5  0.5  0.  -0.5 -1. ],13.93156857,3.53E-14,12.98618367,
2-5fecb4e73e41f76583b6023a-crime_3-congruent,5fecb4e73e41f76583b6023a,experiment_2,congruent,crime,LC_discrete_&_1,[ 1.   0.5 -0.5  0.5  0.   0.5],[ 1.   0.5 -0.5  0.5  0.   0.5],[ 1.   0.5 -1.  -0.5  0.5  0.5],[ 0.5  0.5 -0.5  0.5  0.   0.5],13.93156857,,13.0588279,
2-5fecb4e73e41f76583b6023a-estate_3-incongruent,5fecb4e73e41f76583b6023a,experiment_2,incongruent,estate,LC_discrete_&_1,[-1  0  0 -1  1  1],[-0.5  0.   0.  -1.   1.   0.5],[-1.   0.5 -0.5 -1.   0.5  0.5],[0.5 0.  1.  0.  1.  1. ],13.93156857,9.56E-28,12.98618367,
2-5fecb4e73e41f76583b6023a-finance_3-implausible,5fecb4e73e41f76583b6023a,experiment_2,implausible,finance,LC_discrete_&_1,[ 1.  -0.5  0.5 -1.   1.   0.5],[ 1.  -1.   0.5 -1.   1.   0.5],[ 0.5 -1.  -1.  -1.   1.   1. ],[ 0.  1.  0.  0. -1.  0.],13.93156857,8.94E-09,12.98618367,
2-5fecb4e73e41f76583b6023a-pos_chain_3-generic_0,5fecb4e73e41f76583b6023a,experiment_2,generic_0,pos_chain,LC_discrete_&_1,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],[-1.  -0.5  0.  -0.5  0.   0. ],,13.93156857,3.29E-81,12.98618367,
2-5fedf2023cc53c06d3406a14-confound_3-generic_0,5fedf2023cc53c06d3406a14,experiment_2,generic_0,pos_confound,LC_discrete_&_1,[1.  0.5 0.  1.  0.  0. ],[1. 1. 0. 1. 0. 0.],[ 1.   1.  -0.5  0.   0.   0. ],,13.93156857,5.75E-57,12.98618367,
2-5fedf2023cc53c06d3406a14-crime_4-implausible,5fedf2023cc53c06d3406a14,experiment_2,implausible,crime,LC_discrete_&_1,[-1.  -0.5  1.  -0.5  1.   1. ],[-0.5 -0.5  1.  -0.5  1.   0.5],[ 1.   0.5  0.5  1.   0.  -0.5],[ 1.   0.5  0.   1.  -0.5  0. ],13.93156857,4.24E-06,12.98618375,
2-5fedf2023cc53c06d3406a14-estate_4-incongruent,5fedf2023cc53c06d3406a14,experiment_2,incongruent,estate,LC_discrete_&_1,[ 0.5 -0.5 -1.  -0.5  1.   1. ],[ 0.5 -0.5 -1.  -0.5  1.   1. ],[-0.5 -1.  -1.  -0.5  0.5  0. ],[ 0.5  0.   1.  -0.5  1.   0.5],13.93156857,2.27E-25,12.98618367,
2-5fedf2023cc53c06d3406a14-finance_4-congruent,5fedf2023cc53c06d3406a14,experiment_2,congruent,finance,LC_discrete_&_1,[-1  1  0  0 -1 -1],[-1.  1.  0.  0. -1. -1.],[-1.   0.   0.   0.  -1.  -0.5],[-1.   1.   0.   0.  -1.  -0.5],13.93156857,3.77E-54,12.98618367,
2-5ffb3cdfa301645772b03b49-confound_3-generic_0,5ffb3cdfa301645772b03b49,experiment_2,generic_0,pos_confound,LC_discrete_&_1,[1.  0.5 0.  1.  0.  0. ],[1. 1. 0. 1. 0. 0.],[0.5 0.5 0.  0.5 0.  0. ],,13.93156857,8.82E-37,12.98618367,
2-5ffb3cdfa301645772b03b49-crime_1-implausible,5ffb3cdfa301645772b03b49,experiment_2,implausible,crime,LC_discrete_&_1,[ 1.   0.5 -1.   1.  -0.5  1. ],[ 0.5  0.  -1.   1.  -1.   0.5],[ 0.5  0.5 -1.   0.5 -1.   0.5],[-0.5 -0.5  0.5 -1.   0.  -0.5],13.93156857,4.84E-19,12.98618367,
2-5ffb3cdfa301645772b03b49-estate_1-congruent,5ffb3cdfa301645772b03b49,experiment_2,congruent,estate,LC_discrete_&_1,[ 0.  -0.5  0.5  0.5  0.5 -0.5],[ 0.  -0.5  0.5  0.5  0.5 -0.5],[ 0.5  0.5  0.5  0.5 -0.5 -1. ],[-0.5 -0.5  0.5  0.5  0.5 -0.5],13.93156857,7.24E-31,12.98618367,
